productId,itemId,vendoritems,产品名称,产品缩略图,销售价,折扣,市场价,每毫升单价,评论数,品牌,品牌链接,容量重量,适合肌肤类型,流通期限,使用方法,化妆品制造企业,化妆品销售企业,制造国家,成分,功能性化妆品,使用注意事项,品质保证基准,售后服务电话,流通公司名称,流通公司营业执照号码,流通公司通信销售申告号码,流通公司地址,流通公司邮箱,流通公司联系人,流通公司联系电话,流通公司&法人姓名,当前网址,当前时间
4709069863,5939572715,73585077685,[로얄콜라겐 3종] 최신상 AHC아이크림 시즌9 특별패키지,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/601d/0791434c3cf45fb87d90d59ce1f0b2c483f4ff16e2bc932d0ab12ffe7b1f.JPG,,13%,"99,000원",,362개 상품평,,,아이크림 30ml / 아이크림 12ml / 세럼 25ml / 앰플 30ml / 크림 60ml / 체험분 1ml,모든 피부 사용 가능,모든 피부 사용 가능,"· 아이 스팟 트리트먼트
 토너로 피부결 정돈 후 적당량을 덜어 눈가에 가볍게 톡톡 두드리며 흡수시켜 줍니다.
· 페이셜 토탈 트리트먼트
 스킨케어 마지막 단계에서 충분한 양을 덜어내어 얼굴 전체에 고루 펴 발라 흡수시켜줍니다.", , ,상품 상세설명 참조,"상품기술서 내 별도 표기
","주름, 미백 개선 기능성 화장품","1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용 부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 
   부작용이 있는 경우 전문의 등과 상담할 것
2. 상처가 있는 부위 등에는 사용을 자제할 것
3. 보관 및 취급 시의 주의사항
  가. 어린이의 손이 닿지 않는 곳에 보관할 것
  나. 직사광선을 피해서 보관할 것",관련 법 및 소비자 분쟁 해결 기준을 따름,관련 법 및 소비자 분쟁 해결 기준을 따름,(주)우리홈쇼핑(롯데홈쇼핑),117-81-33400,2010-서울영등포-0281,서울특별시 영등포구 양평로21길 10 (양평동5가),ek85gml@lotte.net,이완신,1899-5279,(주)우리홈쇼핑(롯데홈쇼핑) / 이완신,https://www.coupang.com/vp/products/4709069863?itemId=5939572715&vendorItemId=73585077685&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:27
246379487,2882397017,76574119896,더랩바이블랑두 올리고 히알루론산 5000 토너,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0218/28d0a8bfabb081d4fcf23bbf5da74feaf339a2e36ef7ba1d341371823e45.jpg,"20,970",%,원,(10ml당 699원),"4,091개 상품평",더랩바이블랑두,,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조, , ,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조,더미앤뉴,557-36-00510,2019-서울금천-0137,서울특별시 금천구 범안로15길 27 정다운빌딩 805호 (독산동),jnams0828@naver.com,신재남,010-5817-2341,더미앤뉴 / 신재남,https://www.coupang.com/vp/products/246379487?itemId=2882397017&vendorItemId=76574119896&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:27
2284870824,3927206998,71911724551,마녀공장 갈락토미 클리어스킨 토너,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4955616445586247-65bc2ac3-619d-450e-8fad-1e2c22be0a7c.jpg,"14,430",50%,"29,000원",(10ml당 687원),421개 상품평,마녀공장,,210ml,모든 피부용,모든 피부용,컨텐츠 참조, , ,대한민국,"정제수, 갈락토미세스발효여과물, 글리세린, 부틸렌글라이콜, 프로판다이올, 펜틸렌글라이콜, 쌀겨추출물, 녹두씨추출물, 돌콩추출물, 흰버드나무껍질추출물, 파파야열매추출물, 로즈마리잎추출물, 1,2-헥산다이올, 판테놀, 베타인, 알란토인, 글루코노락톤, 에틸헥실글리세린, 카프릴로일살리실릭애씨드, 잔탄검, 옥탄다이올, 토코페롤, 다이소듐이디티에이",해당없음,"1. 화장품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상이 악화되므로 피부과 전문의 등에게 상담할 것. 가. 사용중 붉은 반점, 부어오름, 가려움증, 자극등의 이상이 있는 경우. 나. 적용부위가 직사광선에 의하여 위와 같은 이상이 있는 경우. 2. 상처가 있는 부위, 습진 및 피부염등의 이상이 있는 부위에는 사용을 하지말 것. 3. 보관 및 취급시의 주의사항 가. 사용후에는 반드시 마개를 닫아둘 것. 나. 유아·소아의 손이 닿지 않는 곳에 보관할 것. 다. 고온 또는 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 말 것.",제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/2284870824?itemId=3927206998&vendorItemId=71911724551&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:27
330914278,1057466659,5531594240,비플레인 캐모마일 약산성 토너,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/254712743848644-a717ca59-39bb-4052-934b-a06270e5d5d8.jpg,"18,360",23%,"24,000원",(10ml당 966원),509개 상품평,비플레인,,190ml,모든 피부용,모든 피부용,"세안 후, 물기를 가볍게 닦고 본품을 적당량 취해 피부 결을 정돈합니다. 자극받은 피부라면 화장솜이나 건시트에 적셔 시트 팩을 하듯 사용하세요. ※자연유래성분이 고함량 함유되어 미세 침전물이 생길 수 있으나, 품질에 영향이 없으므로 흔들어 사용하세요.", , ,대한민국,"캐모마일꽃추출물(80.65%), 프로판다이올, 메틸프로판다이올, 글리세린, 쇠비름추출물, 트레할로오스, 병풀추출물, 무화과추출물, 감초뿌리추출물, 황벽나무껍질추출물, 하이드로제네이티드레시틴, 베타인, 부틸렌글라이콜, 알란토인, 다이소듐이디티에이, 세라마이드엔피, 1,2-헥산다이올, 에틸헥실글리세린",해당없음,"1. 화장품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상이 악화되므로 피부과 전문의 등에게 상담할 것. 가. 사용중 붉은 반점, 부어오름, 가려움증, 자극등의 이상이 있는 경우. 나. 적용부위가 직사광선에 의하여 위와 같은 이상이 있는 경우. 2. 상처가 있는 부위, 습진 및 피부염등의 이상이 있는 부위에는 사용을 하지말 것. 3. 보관 및 취급시의 주의사항 가. 사용후에는 반드시 마개를 닫아둘 것. 나. 유아·소아의 손이 닿지 않는 곳에 보관할 것. 다. 고온 또는 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 말 것.						",제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.		,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.		,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/330914278?itemId=1057466659&vendorItemId=5531594240&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:27
1490171325,2558286871,70550809840,한율 어린쑥 수분 진정 토너 150ml + 아모레퍼시픽 4종,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/7675419052772769-c8b575db-7503-4cff-9488-3fca154aab61.jpg,"16,100",30%,"23,000원",,578개 상품평,한율,,본품:컨텐츠 참조,모든 피부용,모든 피부용,컨텐츠참조, , ,한국,본품:컨텐츠 참조 ,해당없음,컨텐츠참조,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/1490171325?itemId=2558286871&vendorItemId=70550809840&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:27
5614196251,9604985107,79651225902,아누아 어성초 77 수딩 토너,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1847/7ce1ff8b11a6088a0e40b8a540337ba36149d138f50b50395020fe925af9.jpg,"36,610",%,원,(10ml당 732원),"1,765개 상품평",아누아,, , , , ,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조, , , , , ,주식회사 제이엘,217-88-00566,제2016-대전서구-0660호,대전광역시 서구 원도안로224번길 47-23 (도안동) 영우빌딩 101호,gemy80@nate.com,정래원,010-7576-3254,주식회사 제이엘 / 정래원,https://www.coupang.com/vp/products/5614196251?itemId=9604985107&vendorItemId=79651225902&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:27
151425359,437089783,3401865040,이니스프리 제주 한란 스킨,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/11/14/16/2/006d2012-b75a-4b15-9c14-2a8b69c1ad62.jpg,"13,500",%,원,(10ml당 675원),"1,602개 상품평",이니스프리,,상세페이지 참조,상세페이지 참조,상세페이지 참조,상세페이지 참조, , ,상세페이지 참조,상세페이지 참조,상세페이지 참조,상세페이지 참조,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,(주)채온,314-86-48402,제2014-대전중구-0095호,대전광역시중구안영동 안영로6번길3,cheaon@cheaon.com,신진영,070-4742-9330,(주)채온 / 신진영,https://www.coupang.com/vp/products/151425359?itemId=437089783&vendorItemId=3401865040&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:27
5165663397,7115850724,74407693021,마몽드 센텔라 트러블 토너,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e80d/232a11ea9f8f5bf4e4182e3e123e1225ae2b93bdd630d81dcce549b61b2b.jpg,"6,440",57%,"15,000원",(10ml당 258원),251개 상품평,마몽드,,250ml,모든 피부용,모든 피부용,화장솜에 적정량의 토너를 묻혀 피부결을 따라 부드럽게 닦아내어 분비된 피지와 각질을 케어해줍니다.진정이 필요한 날에는 토너를 묻힌 화장솜을 잠시동안 올려놓아 자극받은 피부를 진정시킵니다., , ,한국,컨텐츠참조,해당없음,컨텐츠참조,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/5165663397?itemId=7115850724&vendorItemId=74407693021&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:27
25212871,97961210,3178540685,르네셀 멀티 펩타이드 토너,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bb05/c9bcb0eedb260cc2a8db7fd722265400c28c91b3b994e996e3da75dbcc05.jpg,"24,500",6%,"26,200원","(10ml당 1,225원)",588개 상품평,,,200ml,모든피부용,모든피부용,컨텐츠참조, , ,대한민국,컨텐츠참조,해당없음,컨텐츠참조,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.,쿠팡,,,,,,,"쿠팡(주) / 강한승,박대준",https://www.coupang.com/vp/products/25212871?itemId=97961210&vendorItemId=3178540685&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:27
4696959342,5911509444,79772351766,상품을 찾을 수 없습니다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.coupang.com/vp/products/4696959342?itemId=5911509444&vendorItemId=79772351766&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:27
1911426364,3245223046,74753280790,브링그린 티트리 시카 수딩 토너 510ml,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/085f/fe7f28ce28ebee870c5cf3e271ac5121c435ea8620daa93c4776ad85a348.jpg,"17,580",%,원,,189개 상품평,,,용량 또는 중량:상세설명참조,주요사양:상세설명참조,주요사양:상세설명참조,사용방법:상세설명참조, , ,제조국:상세설명참조,모든성분:상세설명참조,기능성 화장품의 경우 화장품법에 따른 식품의약품안전처 심사 필 유무:대상아님 / 기능성내용:상세설명참조,사용할 때 주의사항:상세설명참조,품질보증기준:상세설명참조,품질보증기준:상세설명참조,"주식회사 더블유와이코리아(W.Y.Korea Co.,Ltd.)",150-88-01622,2020-수원권선-1703,"경기도 수원시 권선구 동수원로58번길 21 (곡반정동, 한솔아파트) 108동401호",wykorea1@gmail.com,원유근,070-7779-1227,"주식회사 더블유와이코리아(W.Y.Korea Co.,Ltd.) / 원유근",https://www.coupang.com/vp/products/1911426364?itemId=3245223046&vendorItemId=74753280790&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:27
246379487,417961583,77829282015,더랩바이블랑두 올리고 히알루론산 5000 토너,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/932c/3a14ecf2344a06a2bce77359f50c27f9026728fba876403444b14742053a.jpg,"12,780",%,원,(10ml당 639원),"4,091개 상품평",,, , , , ,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조, , , , , ,주)티디엠그룹,843-87-00790,2020-경기구리-1047,경기도 구리시 안골로 49 (교문동) 7층711-9호,tdmgroup@daum.net,김기윤,070-4065-4663,주)티디엠그룹 / 김기윤,https://www.coupang.com/vp/products/246379487?itemId=417961583&vendorItemId=77829282015&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:27
345425075,1097038979,73330349627,싸이닉 더 심플 카밍 로션 260ml + 토너 300ml,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bec5/54690a746a4813e6014e99c74cf7c891c9bcd722c33e44a87dabf7259718.jpg,"12,950",%,원,,499개 상품평,싸이닉,,260ml+300ml,모든피부용,모든피부용,토너 사용 후 적당량을 덜어 얼굴저체에 부드럽게 펴발라줍니다., , ,한국,"[심플로션]정제수, 프로판디올, 펜틸렌글라이콜, 비닐디메치콘, 글리세린, 세틸에칠헥사노에이트, 수련꽃추출물, 알로에베라잎즙, 부틸렌글라이콜, 마데카소사이드, 세테아릴올리베이트, 카보머, 소르비탄올리베이트, 트로메타민, 소듐하이알루로네이트",해당없음,"1.화장품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상이 악화되므로 피부과 전문의 등에게 상담할것 2)사용 중 붉은 반점,부어오름,가려움증,자극 등의 이상이 있는 경우 2)적용부위가 직사광선에 의하여 위와 같은 이상이 있는 경우2.상처가 있는 부위,습진 및 피부염 등의 이상이 있는 부위에는 사용을 하지 말것 피부과 전문의 등에게 상담할것 2)사용 중 붉은 반점,부어오름,가려움증,자극 등의 이상이 있는 경우 2)적용부위가직사광선에 의하여 위와 같은 이상이 있는 경우 2.상처가 있는 부위,습진 및 피부염 등의 이상이 있는 부위에는 사용을 하지 말것 3.눈에 들어갔을 경우 빨리 씻어내십시오 4.내용물의 변질과 건조방지를 위하여 사용 후에는 반드시 마개를 닫아 둘 것5.내용물이 옷 등에 묻지 않도록 주의하여 주십시오 6.유아,어린아이의 손에 닿지않는 곳에 보관 말 것 7.고온 또는 저온의 장소 및 직사광선이 닿는 곳에는 보관하시 말 것",본 제품은 공정거래위원회 고시 소비자분쟁해결 기준에 의해 보상받을 수 있습니다.,본 제품은 공정거래위원회 고시 소비자분쟁해결 기준에 의해 보상받을 수 있습니다.,십일번가 주식회사,815-81-01244,2018-서울중구-1445,서울특별시 중구 한강대로 416 서울스퀘어 (남대문로5가),ngeonhui@sk.com,이상호,02-1599-6688,십일번가 주식회사 / 이상호,https://www.coupang.com/vp/products/345425075?itemId=1097038979&vendorItemId=73330349627&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:27
5651306878,9248058643,79364746355,가히 멀티밤 엑스틴C밤 아쿠아밤,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/eb78/bb716d8e6442ab72f79ebf632a09cd9ee45ca63dd615a965c94bf5fd13cf.jpg,"25,400",5%,"26,950원",,"1,039개 상품평",,, , , , ,상품 상세페이지 참조,상품 상세페이지 참조,상품 상세페이지 참조, , , , , ,더 선,209-29-67837,2021-고양일산동-0726,경기도 고양시 일산동구 정발산로 15 4층 407호,rayshin333@naver.com,신영주,010-4490-4484,더 선 / 신영주,https://www.coupang.com/vp/products/5651306878?itemId=9248058643&vendorItemId=79364746355&sourceType=CATEGORY&categoryId=486148,2022-01-05 10:45:27
